,0,1,2,3,4
1,0.6117819743884353,0.6010128599580591,0.6072836978530619,0.592153734435042,0.6052299047751035
2,0.6117819743884353,0.6010128599580591,0.6072836978530619,0.592153734435042,0.6052299047751035
3,0.6151696489640025,0.6010128599580591,0.6131611975539668,0.59150248921023,0.60933624252913
4,0.6974473084832384,0.7026651061053762,0.7608915740976923,0.7358803443937983,0.60933624252913
5,0.7038411703758215,0.7026651061053762,0.7988360123972071,0.7390731924142325,0.7760730476304758
6,0.757900623697808,0.7142643503542867,0.8028980616384086,0.7950340861525321,0.7881782654229911
7,0.7653074584145029,0.7142643503542867,0.8071632697746967,0.8013147153816123,0.8273157936544152
8,0.7829721243422731,0.8342054117015008,0.8407273765640413,0.8330815110015938,0.846752308793895
9,0.8443932659598242,0.8386133953946138,0.8704675814836468,0.8520180433235816,0.8749983803373518
10,0.8889245671022545,0.8568322336417588,0.8826836387112501,0.9004696176638435,0.8921704662543991
11,0.8917930578348229,0.8848523599162985,0.9153600539951195,0.921273409758876,0.9127306047510481
12,0.9079757924889901,0.8952580456565757,0.9191737979201042,0.9357168570544899,0.9225759002084999
13,0.9254372995216736,0.9056913835797952,0.9234565002945803,0.9372838454565785,0.92345812341097
14,0.9258786057882227,0.9084695814701029,0.9254649517046158,0.9379224150606655,0.9287514626257914
15,0.9216687020178193,0.9107387534621663,0.9291257621280217,0.9372838454565787,0.9287514626257914
16,0.9301336559797564,0.9188577729721922,0.9278018433283746,0.9372838454565787,0.9287514626257914
17,0.9341680530380155,0.9221224235501791,0.9278018433283746,0.9416845392918892,0.9287514626257914
18,0.9341680530380155,0.9214604641503558,0.9278018433283746,0.9416845392918892,0.9287514626257914
19,0.9341680530380155,0.9221224235501791,0.9278018433283746,0.9416845392918892,0.9287514626257914
20,0.9341680530380155,0.9221224235501791,0.9278018433283746,0.9416845392918892,0.9287514626257914
21,0.9341680530380155,0.9221224235501791,0.9278018433283746,0.9416845392918892,0.9287514626257914
22,0.9341680530380155,0.9221224235501791,0.9278018433283746,0.9416845392918892,0.9287514626257914
23,0.9341680530380155,0.9221224235501791,0.9278018433283746,0.9416845392918892,0.9287514626257914
24,0.9341680530380155,0.9221224235501791,0.9278018433283746,0.9416845392918892,0.9287514626257914
