mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_KNN__metric,param_KNN__n_neighbors,param_KNN__weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.05009737014770508,0.005910583708179283,0.027501344680786133,0.0022681689601708544,manhattan,19,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 19, 'KNN__weights': 'uniform'}",0.753079491568226,0.7891761926857047,0.7898200033961623,0.7941288843606724,0.7837281372049585,0.7819699327717184,0.01483835908759016,30,0.7924640176600442,0.7962254826254825,0.7973792400994593,0.7877373037117447,0.7922538499900436,0.7932119788173548,0.003402845751705034
0.0452669620513916,0.00156548471712761,0.012060737609863282,0.0007218184218863232,manhattan,19,distance,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 19, 'KNN__weights': 'distance'}",0.7583475967339152,0.8082844729404818,0.8058456444218033,0.7984377653251826,0.789034640855833,0.7919732949196958,0.018122590931669336,24,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.053773355484008786,0.004431657389416585,0.033457374572753905,0.006496404213010745,manhattan,22,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 22, 'KNN__weights': 'uniform'}",0.7309057493195656,0.785014271452876,0.7761079979623027,0.7621837323824079,0.7442689760570556,0.7596855605705986,0.01992609933446643,75,0.7784233995584989,0.7786801985659128,0.7793416909117504,0.773693364747678,0.7743022085787947,0.776888172472527,0.00238671481810996
0.04580554962158203,0.0015514388801360145,0.012505292892456055,0.0005197790777779251,manhattan,22,distance,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 22, 'KNN__weights': 'distance'}",0.752097421364236,0.8082844729404817,0.793131261674308,0.7878247580234337,0.790138393615215,0.7862800363040788,0.018546141023411435,27,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.04601621627807617,0.0009546196186449304,0.027497005462646485,0.001789536416107031,manhattan,25,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 25, 'KNN__weights': 'uniform'}",0.7339712113134488,0.7688376147691962,0.7888223807097979,0.7674902360332824,0.7580871115639328,0.7634241435894678,0.017822461108968162,65,0.7788918322295806,0.7861012686155542,0.7842666295427592,0.7787042111551469,0.7783711533141019,0.7812670189714286,0.003254632608098676
0.05030016899108887,0.005607123065128358,0.015628623962402343,0.003893890406365183,manhattan,25,distance,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 25, 'KNN__weights': 'distance'}",0.7425432812368473,0.7976265800537112,0.7963363898794362,0.7824121242995417,0.7805230089998302,0.7798695919568148,0.019948653660225975,33,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.05326166152954102,0.006489877402873963,0.029829645156860353,0.0017797261785106402,manhattan,28,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 28, 'KNN__weights': 'uniform'}",0.7212323578102641,0.7722754179496913,0.7783155034810665,0.7536721005264052,0.7399600950925455,0.7530764843580359,0.020946713427669197,86,0.7714993377483444,0.7728317705460562,0.7726188567128778,0.7625685279724532,0.7684067323501373,0.7695850450659739,0.003847848461300232
0.04588141441345215,0.001329671428943296,0.013719511032104493,0.0005632810040049741,manhattan,28,distance,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 28, 'KNN__weights': 'distance'}",0.7435253514408373,0.7965228272943293,0.7910298862285617,0.7793131261674309,0.7773178807947021,0.7775257212378693,0.01846740215201045,38,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.045848751068115236,0.001102573080732264,0.02832183837890625,0.0013914313651458912,manhattan,31,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 31, 'KNN__weights': 'uniform'}",0.7382572462751481,0.785864934407559,0.7803107488537953,0.7546697232127697,0.7473679741891662,0.7612870706143263,0.01862739644984976,70,0.772767770419426,0.7712317705460563,0.7762794090954749,0.766504866345122,0.7715443486780778,0.7716656330168314,0.003141276674610526
0.05806264877319336,0.007167412239012433,0.02086801528930664,0.005486399334308705,manhattan,31,distance,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 31, 'KNN__weights': 'distance'}",0.7456087432307305,0.795545619437297,0.8006452708439463,0.7706953642384107,0.7677024961793175,0.7760259307444511,0.02005847480005674,41,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.05864071846008301,0.014489505813358058,0.03029794692993164,0.0023095990666396862,manhattan,34,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 34, 'KNN__weights': 'uniform'}",0.7181668958163809,0.755121553408979,0.7696977415520462,0.7525683477670233,0.7388563423331636,0.7468660373357926,0.01738436425159691,95,0.7616233995584989,0.7637833425261996,0.7630341921761365,0.7546099434506556,0.7622641060568949,0.7610629967536771,0.003307098556413814
0.04547605514526367,0.0017638229079797961,0.016042757034301757,0.002236296221565261,manhattan,34,distance,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 34, 'KNN__weights': 'distance'}",0.7414419596509443,0.795545619437297,0.8016428935303108,0.7685939887926644,0.7590847342502972,0.773248270897835,0.022534298835049194,45,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.04937143325805664,0.003701653663425476,0.03080573081970215,0.0016623328784566111,manhattan,37,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 37, 'KNN__weights': 'uniform'}",0.7180476444344679,0.7785182997989342,0.7899261334691798,0.749363219561895,0.7366488368143997,0.7544847871531181,0.026486104205096735,82,0.7647677704194261,0.7634801985659128,0.7657061443003935,0.7556271796344823,0.7640514283599634,0.7627265442560357,0.0036268143435209594
0.05052180290222168,0.003497013256610822,0.01641530990600586,0.0010685200264784742,manhattan,37,distance,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 37, 'KNN__weights': 'distance'}",0.737155924689245,0.7934646588208827,0.7952326371200543,0.7685939887926644,0.7537782305994227,0.7696315844756435,0.022505130842567344,48,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.04586191177368164,0.0016558662795837361,0.029813766479492188,0.0015234081336236794,manhattan,40,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 40, 'KNN__weights': 'uniform'}",0.7117974690647886,0.7425092448081438,0.7783155034810665,0.7365427067413822,0.7377525895737815,0.741364458663864,0.021343949794603675,98,0.7512233995584989,0.7512591285162713,0.7540010996195388,0.7439794068046008,0.7558456937735807,0.7512617456544982,0.004038578386052166
0.046035242080688474,0.0016018184584967999,0.01589789390563965,0.000640515328418464,manhattan,40,distance,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 40, 'KNN__weights': 'distance'}",0.7287031061477596,0.7859914793099084,0.7920275089149261,0.7589786041772797,0.7494693496349125,0.7630190147756366,0.02344675874477457,66,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.06261587142944336,0.012309762057786399,0.03482036590576172,0.0029488839343447806,manhattan,43,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 43, 'KNN__weights': 'uniform'}",0.7159642526445749,0.7466711660409724,0.787930888096451,0.733337578536254,0.7356512141280354,0.7438935876752361,0.024108603448127677,97,0.7562158940397352,0.7570801985659127,0.7593163679425661,0.7460711510232277,0.758736160036936,0.7554839543216756,0.004836296797124084
0.045613765716552734,0.0019089784692034647,0.016769266128540038,0.0006601537521109782,manhattan,43,distance,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 43, 'KNN__weights': 'distance'}",0.7318878195235557,0.7817030131747305,0.7953387671930718,0.7621837323824079,0.7516768551536764,0.7645422253266188,0.022279364093819986,59,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.047062253952026366,0.0029159968609580532,0.030724239349365235,0.001274609693950456,manhattan,46,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 46, 'KNN__weights': 'uniform'}",0.7065293638990993,0.7256084700721306,0.7643912379011717,0.713003056546103,0.7261419595856683,0.7271207961917361,0.020075157175729424,102,0.74537527593819,0.7440591285162713,0.7468698730679563,0.7352221002380748,0.7492087673511681,0.7441470290223321,0.004779241475291744
0.05601258277893066,0.005132940417782241,0.024441623687744142,0.004641134600345658,manhattan,46,distance,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 46, 'KNN__weights': 'distance'}",0.7372751760711581,0.7774145470395523,0.7943411445067075,0.7525683477670233,0.74526659874342,0.7613626134196356,0.021269572180020714,69,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.05124444961547851,0.003716533625817953,0.03219380378723145,0.001023007439379658,manhattan,49,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 49, 'KNN__weights': 'uniform'}",0.7086127556889925,0.7445902054245581,0.7729028697571745,0.7237221939208694,0.730344710477161,0.7360193607268617,0.021765340797180056,101,0.7474715231788079,0.7485833425261996,0.7542768856096105,0.7396813746654003,0.7553227577189239,0.7490671767397885,0.00560619026268858
0.046578264236450194,0.0026974459959635167,0.01727948188781738,0.00021119362667555716,manhattan,49,distance,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 49, 'KNN__weights': 'distance'}",0.7256376441538764,0.7710451202879599,0.7900322635421974,0.7472618441161488,0.7484717269485482,0.7564742510594727,0.022087660581517916,79,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.051956462860107425,0.004096218634414205,0.021711158752441406,0.005296525840915056,euclidean,1,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 1, 'KNN__weights': 'uniform'}",0.7936460057801847,0.8287144443975759,0.8242273730684329,0.7814569536423842,0.8140388860587536,0.8084136998657752,0.018101739882291048,7,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.06792607307434081,0.007335135827918609,0.008083391189575195,0.0014682256491295176,euclidean,1,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 1, 'KNN__weights': 'distance'}",0.7936460057801847,0.8287144443975759,0.8242273730684329,0.7814569536423842,0.8140388860587536,0.8084136998657752,0.018101739882291048,7,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.046832847595214847,0.003621790986406277,0.020798444747924805,0.002562746390308973,euclidean,4,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 4, 'KNN__weights': 'uniform'}",0.7596874210836444,0.7881989848286722,0.8220835455934794,0.7696977415520462,0.7580871115639328,0.7795407643837458,0.02381082618268194,34,0.8289368653421633,0.8267053502482072,0.825649506845308,0.8381819094963778,0.8248221488750928,0.8288591561614298,0.004861232866985633
0.04642190933227539,0.0020792518079205545,0.00639958381652832,0.0005910656224310723,euclidean,4,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 4, 'KNN__weights': 'distance'}",0.7982897948876231,0.8429366853671911,0.831953642384106,0.8014306333842759,0.8207675326880625,0.8190698471457674,0.017218279362371785,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.04821310043334961,0.005294961536930319,0.026887798309326173,0.008965160290738582,euclidean,7,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 7, 'KNN__weights': 'uniform'}",0.7655798423075844,0.8164817705037893,0.8143572762778061,0.7897138733231449,0.7974401426388182,0.7967006366900474,0.018563627487481922,17,0.8447955849889625,0.8460739106453392,0.8412230447830631,0.8471471569372072,0.8380854284551227,0.843465025161939,0.0033496657766552895
0.05459704399108887,0.008423773191549353,0.008855581283569336,0.001870093601157204,euclidean,7,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 7, 'KNN__weights': 'distance'}",0.7698658772692838,0.8239549500147635,0.8131473934454068,0.788610120563763,0.7985438953982001,0.7988136905674628,0.018877150013978772,15,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.06161012649536133,0.01728099815686195,0.029481124877929688,0.005475259114527684,euclidean,10,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 10, 'KNN__weights': 'uniform'}",0.7309057493195656,0.7742298336637562,0.7868271353370692,0.7804168789268127,0.7719052470708101,0.7688338292394926,0.01968694318443538,51,0.8011827814569537,0.8008864864864864,0.7992524701789879,0.8057854261642488,0.7937473236423488,0.8001708975858051,0.0038772340324069463
0.050172853469848636,0.006982839360426879,0.009862375259399415,0.0020484768722163482,euclidean,10,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 10, 'KNN__weights': 'distance'}",0.775253233816886,0.813297057127993,0.8165647817965699,0.7919213788419087,0.8017490236033283,0.7997454586330228,0.015051847353231614,14,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.04898700714111328,0.005140309967664523,0.024865150451660156,0.00329637026693305,euclidean,13,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 13, 'KNN__weights': 'uniform'}",0.753079491568226,0.7813233784676817,0.7973340125658007,0.7951265070470369,0.79423501443369,0.784198297391013,0.01656017253730087,28,0.8012918322295806,0.8102949806949806,0.8035972009043667,0.808418169098224,0.7996322266062112,0.8046468819066727,0.004089708628458715
0.05523371696472168,0.010655904597160374,0.010772418975830079,0.0027267663052461103,euclidean,13,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 13, 'KNN__weights': 'distance'}",0.7668004152754007,0.7983506981060445,0.8069493971811853,0.7930251316012906,0.8028527763627101,0.7935796615522885,0.0141868941159042,22,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.06424522399902344,0.022687085421936256,0.02606024742126465,0.001981590788233747,euclidean,16,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 16, 'KNN__weights': 'uniform'}",0.7468293161985465,0.7710451202879599,0.7825182543725591,0.7642851078281542,0.7687001188656818,0.7666639946005256,0.011614045313588959,55,0.7821474613686534,0.790404412575841,0.7824506713142041,0.7787328470806336,0.7812149209912789,0.7829900626661223,0.003930611073811816
0.05054683685302734,0.005602842573203301,0.010980749130249023,0.001793051658087207,euclidean,16,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 16, 'KNN__weights': 'distance'}",0.7688838070652938,0.7973734902490123,0.8037442689760571,0.7910298862285617,0.800751400916964,0.7923428145822953,0.012483070464009297,23,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.054391670227050784,0.005882495400174995,0.027907562255859376,0.003714029911312643,euclidean,19,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 19, 'KNN__weights': 'uniform'}",0.7456087432307305,0.7835308839864457,0.7888223807097979,0.7737943623705213,0.789034640855833,0.7761405755127379,0.016255759657901242,39,0.7838843267108168,0.7929434087148372,0.7934609643874821,0.7869099457415296,0.7873756099452129,0.7889148510999757,0.003703822537267816
0.07071442604064941,0.028379778978234595,0.013541173934936524,0.002802944252301258,euclidean,19,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 19, 'KNN__weights': 'distance'}",0.7540615617722158,0.7962697374896303,0.7995415180845645,0.7877186279504161,0.7965486500254713,0.7868096164410477,0.01686400497483398,26,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.07493710517883301,0.011847721242380094,0.04250049591064453,0.011658308447794833,euclidean,22,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 22, 'KNN__weights': 'uniform'}",0.7329891411094588,0.7752070415207885,0.7846196298183054,0.7439505858380032,0.7687001188656818,0.7610794928705552,0.019469559389077126,71,0.7727399558498896,0.7791770546056259,0.7800258692545321,0.7781812751004902,0.7698896327376474,0.776002757509637,0.003975517531289126
0.07117505073547363,0.007873922033159305,0.01414661407470703,0.0018885659791000773,euclidean,22,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 22, 'KNN__weights': 'distance'}",0.7519781699823228,0.8016619563841902,0.7952326371200543,0.7781032433350314,0.7847257598913229,0.7823267697587002,0.01724653636624877,29,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.051091766357421874,0.0059570468557397175,0.02743673324584961,0.0023910589948743337,euclidean,25,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 25, 'KNN__weights': 'uniform'}",0.7350725328993518,0.7857383895052094,0.7899261334691798,0.7417430803192393,0.7761079979623027,0.7657040869933961,0.022846939700892622,58,0.7777324503311258,0.7834254826254826,0.782031705696699,0.7791985112843169,0.7775151594184,0.779980661871205,0.0023587491523051336
0.07121548652648926,0.015274643414206583,0.015983438491821288,0.002923728855692112,euclidean,25,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 25, 'KNN__weights': 'distance'}",0.7424240298549342,0.7975000351513618,0.8016428935303108,0.7652827305145187,0.7879308880964511,0.7789382282079184,0.02219543785284912,36,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.055509424209594725,0.00899628023875303,0.02882080078125,0.0018331118628133038,euclidean,28,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 28, 'KNN__weights': 'uniform'}",0.7244170711860602,0.7666301092504324,0.7792069960944134,0.7343352012226185,0.7675963661063,0.7544214508734435,0.02117387988067233,83,0.7687121412803531,0.7701286265857694,0.7725902207873911,0.7656775083749068,0.7680450385836056,0.7690307071224052,0.0022887784158184587
0.04926552772521973,0.004074680943576806,0.011692619323730469,0.0007803053442760898,euclidean,28,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 28, 'KNN__weights': 'distance'}",0.7413227082690311,0.7954190745349474,0.7963363898794363,0.7653888605875361,0.7804168789268127,0.7757606191008894,0.020627527215021233,42,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.06561064720153809,0.012239727160790572,0.04279823303222656,0.021635186990459493,euclidean,31,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 31, 'KNN__weights': 'uniform'}",0.7349532815174388,0.7750804966184389,0.7888223807097979,0.7428468330786212,0.7654949906605536,0.7614266924061113,0.02000095455700278,68,0.7734565121412803,0.7762254826254826,0.776773709224645,0.7717342268916894,0.7740731211749013,0.7744526104115996,0.0018469655325913134
0.06661896705627442,0.015004322440802466,0.017261743545532227,0.004214752922083316,euclidean,31,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 31, 'KNN__weights': 'distance'}",0.7445074216448274,0.7922343611591512,0.7920275089149262,0.7535659704533877,0.7762141280353201,0.7716987624149886,0.01962013626560886,47,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.054761219024658206,0.009583641626681441,0.032510995864868164,0.008961725355373788,euclidean,34,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 34, 'KNN__weights': 'uniform'}",0.7127795392687787,0.764549148634018,0.7857233825776871,0.7322338257768722,0.7537782305994227,0.7497933600665846,0.02531655064307228,93,0.7642158940397351,0.7605286265857694,0.7677978885190204,0.7633099781662084,0.7621495623549481,0.7636003899331364,0.002434042292236011
0.06090259552001953,0.009120820372783608,0.015292167663574219,0.002315446708680037,euclidean,34,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 34, 'KNN__weights': 'distance'}",0.7349532815174388,0.785864934407559,0.7888223807097979,0.7503608422482595,0.7698038716250637,0.765947245930737,0.02068873688288295,57,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.06222624778747558,0.014221712884888847,0.03931794166564941,0.009208008968992576,euclidean,37,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 37, 'KNN__weights': 'uniform'}",0.7266197143578665,0.7750804966184389,0.7856172525046697,0.7386440821871286,0.755879606045169,0.7563548495140149,0.021936829341394733,80,0.7691805739514349,0.7663223386651957,0.7728373708519761,0.7688723965538207,0.7660572648021302,0.7686539889649115,0.0024497039467528403
0.06077642440795898,0.011011024201167148,0.01602625846862793,0.001735562998652118,euclidean,37,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 37, 'KNN__weights': 'distance'}",0.7298044277336626,0.7890496477833551,0.7888223807097979,0.7503608422482595,0.77190524707081,0.7659723322640075,0.02299690349249261,56,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.05064668655395508,0.006708200913488371,0.029121541976928712,0.002240854304615887,euclidean,40,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 40, 'KNN__weights': 'uniform'}",0.7213516091921771,0.7667566541527819,0.7846196298183052,0.7269273221259976,0.74526659874342,0.7489720618826904,0.023874037157049086,94,0.7654843267108168,0.7586528405956977,0.7600578181363211,0.7580233457686677,0.7533349839374487,0.7591106630297904,0.0039056630858247147
0.04702391624450684,0.002818864111690046,0.013311481475830078,0.00028893107841854767,euclidean,40,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 40, 'KNN__weights': 'distance'}",0.7329891411094588,0.7890496477833551,0.7952326371200543,0.761079979623026,0.7633936152148073,0.7683325937099998,0.022277004546820682,53,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.05080657005310059,0.005468221627694798,0.029210329055786133,0.0023334836146754264,euclidean,43,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 43, 'KNN__weights': 'uniform'}",0.7255183927719634,0.7634453958746362,0.7814145016131772,0.7375403294277467,0.7463703515028018,0.7508452971247791,0.019658086178822302,90,0.7662565121412804,0.7562254826254826,0.7632240703897483,0.7569202018083808,0.7623967124195332,0.7610045958768851,0.003846267759955038
0.06291499137878417,0.007862888020873168,0.01827850341796875,0.0025400526619258597,euclidean,43,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 43, 'KNN__weights': 'distance'}",0.7361738544852549,0.7761842493778208,0.7963363898794363,0.7535659704533877,0.7569833588045509,0.7638346522853093,0.02062546389230058,62,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.053864669799804685,0.009470858187282518,0.03196358680725098,0.004221847308824521,euclidean,46,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 46, 'KNN__weights': 'uniform'}",0.7160835040264879,0.7487521266573867,0.7687001188656818,0.7204109356427238,0.7410638478519274,0.7389902669811789,0.01924700036141081,100,0.7545880794701987,0.7405286265857693,0.7536966777039803,0.743370562973484,0.7491228595747081,0.7482613612616281,0.005550266676929026
0.048137331008911134,0.0030141367543936306,0.01609625816345215,0.002236305810440452,euclidean,46,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 46, 'KNN__weights': 'distance'}",0.7287031061477595,0.7772880021372027,0.7856172525046698,0.7449482085243675,0.7548819833588045,0.7582745317559615,0.020851999697238412,77,1.0,1.0,1.0,1.0,1.0,1.0,0.0
