,0,1,2,3,4
1,0.39999999999999997,0.4000000000000001,0.4,0.39999999999999997,0.39999999999999997
2,0.7245849611331613,0.7262473752857539,0.7226461673070244,0.7240438119660534,0.7208172506692143
3,0.7950909708155592,0.797426404744586,0.8107393938922802,0.8136800499978794,0.8155610319627329
4,0.8278613794334628,0.8327230421401739,0.8256914416779113,0.8429706368289615,0.8368469526232067
5,0.8425244589116434,0.8380937874097864,0.8368193094858406,0.8513881695536373,0.8400120783012011
6,0.8553233448986037,0.8469817747276879,0.8603560541941299,0.856211391762629,0.8516230504918603
7,0.8581710438561426,0.8688097725568923,0.8706537354577689,0.8721801693739168,0.8554575892561712
8,0.8718640426340502,0.8788709902191305,0.8711037696423356,0.8763330623820434,0.8677238423064362
9,0.8842300796654855,0.88910673895256,0.8747879906869512,0.8799020923532118,0.8677238423064362
10,0.8897889626313759,0.8907297369773572,0.878725579008838,0.8844105838325881,0.8701132800695978
11,0.8911578367806451,0.8970278911196377,0.8813420305913726,0.8922894501770279,0.8788613347983714
12,0.8923662758552707,0.8937785493386284,0.881062505783546,0.8878066778768378,0.890408492050433
13,0.8968105074578685,0.8944773613581952,0.881062505783546,0.8853329405630507,0.8781950395136401
14,0.8978382668458563,0.8972973799203428,0.882878264570819,0.8898157128632408,0.8788874679328866
15,0.8978382668458563,0.8946701221206712,0.881062505783546,0.8878066778768378,0.8809741351420144
16,0.9005014198609549,0.8964058071383001,0.881062505783546,0.8853329405630507,0.8788874679328866
17,0.8962403675101283,0.8952333037234702,0.881062505783546,0.8878066778768379,0.8801344896368378
18,0.8973400369736423,0.8949537789156434,0.881062505783546,0.8898157128632408,0.8803154236630063
19,0.8987231971302151,0.8949537789156434,0.878725579008838,0.8885715449005658,0.8770305562530869
20,0.8990521444986361,0.8949537789156434,0.881062505783546,0.8885715449005658,0.8770305562530869
21,0.8990521444986361,0.8949537789156434,0.881062505783546,0.8885715449005658,0.8770305562530869
22,0.8990521444986361,0.8949537789156434,0.8828957001246854,0.8885715449005658,0.8770305562530869
23,0.8990521444986361,0.8949537789156434,0.8828957001246854,0.8885715449005658,0.8770305562530869
24,0.8990521444986361,0.8949537789156434,0.880541337796111,0.8885715449005658,0.8770305562530869
