mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_DT__class_weight,param_DT__criterion,param_DT__max_depth,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.08480868339538575,0.0068278396278579,0.0025641918182373047,0.000623898300602041,balanced,gini,1,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 1}",0.39999999999999997,0.4,0.4,0.4,0.39999999999999997,0.4,3.5094590195835595e-17,47,0.39999999999999997,0.4,0.4,0.39999999999999997,0.4,0.4,3.510833468576701e-17
0.08072452545166016,0.0038929750589417325,0.002492475509643555,0.0005867230678542546,balanced,gini,2,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 2}",0.6976740321690713,0.6975255757078098,0.7183184435338458,0.7176290840307235,0.6816033191261293,0.7025643678169575,0.013874269473756397,46,0.7038896188574688,0.7111071781795218,0.699333005508434,0.7095018498651617,0.7078166451284102,0.7063296595077994,0.004242771926936537
0.0825505256652832,0.003881117758685899,0.0025396823883056642,0.0004230706723202812,balanced,gini,3,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 3}",0.8121038444414166,0.8131695469415822,0.8484202460929193,0.827568843066868,0.8191414288822269,0.8240817419416757,0.013358971600313706,43,0.834406740655581,0.8310455796748137,0.8259179326834843,0.827849897851552,0.8325739266818084,0.8303588155094479,0.003091283506942802
0.08594670295715331,0.002349789520071897,0.0023607730865478514,0.0005513247930264461,balanced,gini,4,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 4}",0.811315064037446,0.821631358880384,0.8541085731717263,0.831420314526477,0.8184115018749277,0.8273808870323018,0.01485395908496489,29,0.8438792505414099,0.8450501272908436,0.8335557919488553,0.8411193755713604,0.8329161259672391,0.8393041342639418,0.005120416295417262
0.09665236473083497,0.005033952985436914,0.002706003189086914,0.00021821343778134894,balanced,gini,5,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 5}",0.81472915797905,0.8333326719856078,0.8561505312136845,0.8273363984425608,0.8242467039511219,0.8311624571327878,0.013874908181888827,2,0.8478886652512138,0.8582691816791511,0.8361393236231441,0.8428522728857114,0.8523564497324575,0.8475011786343357,0.0076207318131869895
0.13068804740905762,0.00908195086298685,0.003233480453491211,0.00037486932813006533,balanced,gini,6,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 6}",0.8188572984479021,0.8246618527516056,0.8577898754759794,0.8300937179303021,0.8209409188271549,0.8304747436094149,0.014188405670305403,3,0.8585908176722465,0.8663011904160886,0.8418888102761217,0.8497628947165784,0.8533440065169726,0.8539775439196016,0.008215311026799826
0.1418142795562744,0.012362763898658766,0.0037276744842529297,0.00012935239557356173,balanced,gini,7,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 7}",0.8173912512213685,0.823774629766316,0.8545013879383336,0.8218172842119367,0.8237353257429285,0.8282470195174297,0.013338878663477704,20,0.8742852400024859,0.8755063375516846,0.8554486718228634,0.8584727039837047,0.8720964936775755,0.8671618894076628,0.008454864485566338
0.1337291717529297,0.004053995887919551,0.0026942729949951173,0.0008348595449540434,balanced,gini,8,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 8}",0.8229034205004402,0.8253331814229342,0.8545013879383336,0.8267073449708499,0.8106636794014651,0.8280364815695312,0.014403013487454302,24,0.8860337114642419,0.8706160251292239,0.8554486718228634,0.8715743855474212,0.8757572516226136,0.8718860091172728,0.009869549393391392
0.1491154670715332,0.007014069221272487,0.002832174301147461,0.0006306357912792526,balanced,gini,9,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 9}",0.8228626681177186,0.8294531578320673,0.848103541262887,0.8270949092138358,0.8129691863944719,0.8281092798564312,0.011479973548216168,23,0.8905908525352535,0.8696461880364903,0.8675504842754185,0.8750489558289827,0.8834476017797606,0.877256816491181,0.008638651966316246
0.18955788612365723,0.012457044805798052,0.002878427505493164,0.0006199821987935534,balanced,gini,10,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 10}",0.822003417160401,0.8241785221287401,0.8445033172689265,0.8270949092138358,0.8136378607857742,0.8262937801015265,0.0101493571137192,36,0.8939806504959463,0.8727674872467029,0.8683369393612177,0.8759021932380983,0.8860676891160052,0.8794109918915941,0.009334549064500737
0.1740497589111328,0.011047199959611353,0.0020093441009521483,9.520879903581576e-05,balanced,gini,11,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 11}",0.8242506688687986,0.8289977992371738,0.8486510557638899,0.826783172757521,0.8184852832582634,0.8294428245047488,0.010229441889619165,8,0.8987287894700628,0.8721396839997443,0.8683840866406336,0.8783770585521877,0.890723036189093,0.8816705309703442,0.011411797765920561
0.18523163795471193,0.011143686001556763,0.002472257614135742,0.000508914844306852,balanced,gini,12,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 12}",0.82000866696826,0.8281385482798562,0.8518439111013235,0.8243735342033042,0.8169227832582635,0.8282666531448408,0.012394420637355389,19,0.8996952277050373,0.8773720302679799,0.8692260826506474,0.8800717762337422,0.890723036189093,0.8834176306092999,0.010653386094088314
